Name,Ticker,Pricing Source,Security Type,Market Sector,BBGID,BBGID Composite,BSID,Unique ID
January 15 Puts on TQQQ US,TQQQ 01/17/15 P105,UA,Equity Option,Equity,BBG006QV7LR6,BBG006QV7LP8,524029020578,EO000N29201501010D200101
January 15 Puts on TQQQ US,TQQQ 01/17/15 P105.5,UA,Equity Option,Equity,BBG007SCKZ70,BBG007SCKZ52,524033383471,EO000N29201501010D300001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P106,UA,Equity Option,Equity,BBG00739CMZ1,BBG00739CMX3,524030628015,EO000N29201501010D400001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P106.5,UA,Equity Option,Equity,BBG007SCL003,BBG007SCKZY0,524033383505,EO000N29201501010D500001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P107,UA,Equity Option,Equity,BBG00739CNQ9,BBG00739CNN2,524030628018,EO000N29201501010D600001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P107.5,UA,Equity Option,Equity,BBG007SCL0S3,BBG007SCL0Q5,524033383537,EO000N29201501010D700001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P108,UA,Equity Option,Equity,BBG00739CPF6,BBG00739CPC9,524030628022,EO000N29201501010D800001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P108.5,UA,Equity Option,Equity,BBG007SCL1L8,BBG007SCL1J1,524033383578,EO000N29201501010D900001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P109,UA,Equity Option,Equity,BBG00739CQ46,BBG00739CQ28,524030628026,EO000N29201501010DA00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P109.5,UA,Equity Option,Equity,BBG007SCL2C6,BBG007SCL290,524033383620,EO000N29201501010DB00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P55,UA,Equity Option,Equity,BBG005KKSRS1,BBG005KKSRQ3,524023952445,EO000N29201501010DC00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P110,UA,Equity Option,Equity,BBG006T26NK1,BBG006T26NH5,524029305406,EO000N29201501010DC00101
January 15 Puts on TQQQ US,TQQQ 01/17/15 P110.5,UA,Equity Option,Equity,BBG007SCL343,BBG007SCL325,524033383675,EO000N29201501010DD00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P111,UA,Equity Option,Equity,BBG00739CQV6,BBG00739CQS0,524030628030,EO000N29201501010DE00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P112,UA,Equity Option,Equity,BBG00739CRK6,BBG00739CRH0,524030628034,EO000N29201501010E000001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P113,UA,Equity Option,Equity,BBG00739CS97,BBG00739CS79,524030628037,EO000N29201501010E200001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P114,UA,Equity Option,Equity,BBG00739CT04,BBG00739CSY9,524030628041,EO000N29201501010E400001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P57.5,UA,Equity Option,Equity,BBG005KKSSC6,BBG005KKSS90,524023952464,EO000N29201501010E600001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P115,UA,Equity Option,Equity,BBG006T5FY39,BBG006T5FY11,524029330486,EO000N29201501010E600101
January 15 Puts on TQQQ US,TQQQ 01/17/15 P116,UA,Equity Option,Equity,BBG00739CTQ6,BBG00739CTN9,524030628045,EO000N29201501010E800001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P117,UA,Equity Option,Equity,BBG00739CVF3,BBG00739CVC6,524030628048,EO000N29201501010EA00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P118,UA,Equity Option,Equity,BBG00739CW52,BBG00739CW34,524030628052,EO000N29201501010EC00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P119,UA,Equity Option,Equity,BBG00739CWW2,BBG00739CWT6,524030628056,EO000N29201501010EE00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P60,UA,Equity Option,Equity,BBG005KKSSY2,BBG005KKSSW4,524023952481,EO000N29201501010F000001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P120,UA,Equity Option,Equity,BBG006THY0R0,BBG006THY0P2,524029406605,EO000N29201501010F000101
January 15 Puts on TQQQ US,TQQQ 01/17/15 P121,UA,Equity Option,Equity,BBG00739CXL2,BBG00739CXJ5,524030628059,EO000N29201501010F200001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P122,UA,Equity Option,Equity,BBG00739CY94,BBG00739CY76,524030628063,EO000N29201501010F400001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P123,UA,Equity Option,Equity,BBG00739CZ00,BBG00739CYY6,524030628067,EO000N29201501010F600001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P124,UA,Equity Option,Equity,BBG00739CZR1,BBG00739CZP3,524030628070,EO000N29201501010F800001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P62.5,UA,Equity Option,Equity,BBG005KKSTK5,BBG005KKSTH9,524023952495,EO000N29201501010FA00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P65,UA,Equity Option,Equity,BBG005KKSV48,BBG005KKSV20,524023952507,EO000N292015010110400001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P125,UA,Equity Option,Equity,BBG00739D0G9,BBG00739D0D2,524030629816,EO000N29201501010FA00101
January 15 Puts on TQQQ US,TQQQ 01/17/15 P130,UA,Equity Option,Equity,BBG007SCL3X1,BBG007SCL3V3,524033383702,EO000N292015010110400101
January 15 Puts on TQQQ US,TQQQ 01/17/15 P67.5,UA,Equity Option,Equity,BBG005KKSVQ4,BBG005KKSVN7,524023952527,EO000N292015010110E00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P70,UA,Equity Option,Equity,BBG005KKSW91,BBG005KKSW73,524023952546,EO000N292015010111800001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P72.5,UA,Equity Option,Equity,BBG005KKSWW5,BBG005KKSWT9,524023952562,EO000N292015010112200001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P75,UA,Equity Option,Equity,BBG005KKSXG1,BBG005KKSXD4,524023952582,EO000N292015010112C00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P77.5,UA,Equity Option,Equity,BBG005M9ZSC1,BBG005M9ZS95,524024220964,EO000N292015010113600001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P80,UA,Equity Option,Equity,BBG005NKHKZ7,BBG005NKHKX9,524024413678,EO000N292015010114000001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P82.5,UA,Equity Option,Equity,BBG005NKHLM9,BBG005NKHLK1,524024413687,EO000N292015010114A00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P85,UA,Equity Option,Equity,BBG005NKHM83,BBG005NKHM65,524024413699,EO000N292015010115400001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P87.5,UA,Equity Option,Equity,BBG005SPBR64,BBG005SPBR46,524025007965,EO000N292015010115E00001
January 15 Puts on TQQQ US,TQQQ 01/17/15 P90,UA,Equity Option,Equity,BBG005SPBRX4,BBG005SPBRV6,524025007986,EO000N292015010116800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C46,UA,Equity Option,Equity,BBG007CVJ010,BBG007CVHZZ8,524031679856,EO000N292015010185C00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C47,UA,Equity Option,Equity,BBG007CVJ0R2,BBG007CVJ0P4,524031679904,EO000N292015010185E00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C48,UA,Equity Option,Equity,BBG007CVJ1G2,BBG007CVJ1D5,524031679943,EO000N292015010186000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C49,UA,Equity Option,Equity,BBG007CVJ252,BBG007CVJ234,524031679989,EO000N292015010186200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C53,UA,Equity Option,Equity,BBG007CVJ2X1,BBG007CVJ2V3,524031680030,EO000N292015010186A00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C54,UA,Equity Option,Equity,BBG007CVJ3M1,BBG007CVJ3K3,524031680071,EO000N292015010186C00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C27.5,UA,Equity Option,Equity,BBG005KKSKY9,BBG005KKSKW1,524023952222,EO000N292015010186E00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C56,UA,Equity Option,Equity,BBG007CVJ4B1,BBG007CVJ485,524031680114,EO000N292015010187000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C57,UA,Equity Option,Equity,BBG007CVJ519,BBG007CVJ4Z5,524031680151,EO000N292015010187200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C58,UA,Equity Option,Equity,BBG007CVJ5R1,BBG007CVJ5P3,524031680194,EO000N292015010187400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C59,UA,Equity Option,Equity,BBG007CVJ6H0,BBG007CVJ6F2,524031680240,EO000N292015010187600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C30,UA,Equity Option,Equity,BBG005KKSLJ4,BBG005KKSLG7,524023952236,EO000N292015010187800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C61,UA,Equity Option,Equity,BBG007CVJ760,BBG007CVJ742,524031680288,EO000N292015010187A00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C62,UA,Equity Option,Equity,BBG007CVJ7X0,BBG007CVJ7V2,524031680336,EO000N292015010187C00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C63,UA,Equity Option,Equity,BBG007CVJ8M0,BBG007CVJ8K2,524031680377,EO000N292015010187E00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C64,UA,Equity Option,Equity,BBG007CVJ9C9,BBG007CVJ993,524031680428,EO000N292015010188000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C32.5,UA,Equity Option,Equity,BBG005KKSM48,BBG005KKSM20,524023952250,EO000N292015010188200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C66,UA,Equity Option,Equity,BBG007CVJB25,BBG007CVJB07,524031680470,EO000N292015010188400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C67,UA,Equity Option,Equity,BBG007CVJBS7,BBG007CVJBQ9,524031680509,EO000N292015010188600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C68,UA,Equity Option,Equity,BBG007CVJCH7,BBG007CVJCF9,524031680543,EO000N292015010188800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C69,UA,Equity Option,Equity,BBG007CVJD67,BBG007CVJD49,524031680580,EO000N292015010188A00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C35,UA,Equity Option,Equity,BBG005KKSMQ4,BBG005KKSMN7,524023952327,EO000N292015010188C00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C71,UA,Equity Option,Equity,BBG007PRRZQ2,BBG007PRRZN5,524033023737,EO000N292015010188E00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C72,UA,Equity Option,Equity,BBG007SCKD88,BBG007SCKD60,524033382662,EO000N292015010189000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C73,UA,Equity Option,Equity,BBG007SCKF29,BBG007SCKF01,524033382701,EO000N292015010189200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C74,UA,Equity Option,Equity,BBG007PRS0H8,BBG007PRS0F0,524033023745,EO000N292015010189400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C37.5,UA,Equity Option,Equity,BBG005KKSN91,BBG005KKSN73,524023952339,EO000N292015010189600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C76,UA,Equity Option,Equity,BBG00739C2S3,BBG00739C2Q5,524030627938,EO000N292015010189800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C77,UA,Equity Option,Equity,BBG00739C3H3,BBG00739C3F5,524030627941,EO000N292015010189A00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C78,UA,Equity Option,Equity,BBG00739C463,BBG00739C445,524030627945,EO000N292015010189C00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C79,UA,Equity Option,Equity,BBG00739C4Y2,BBG00739C4W4,524030627949,EO000N292015010189E00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C40,UA,Equity Option,Equity,BBG005KKSNW5,BBG005KKSNT9,524023952354,EO000N29201501018A000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C81,UA,Equity Option,Equity,BBG00739C5N1,BBG00739C5L3,524030627952,EO000N29201501018A200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C82,UA,Equity Option,Equity,BBG00739C6C1,BBG00739C695,524030627956,EO000N29201501018A400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C83,UA,Equity Option,Equity,BBG00739C720,BBG00739C702,524030627960,EO000N29201501018A600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C83.5,UA,Equity Option,Equity,BBG007SCKFV7,BBG007SCKFS1,524033382736,EO000N29201501018A700001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C84,UA,Equity Option,Equity,BBG00739C7T1,BBG00739C7R3,524030627964,EO000N29201501018A800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C84.5,UA,Equity Option,Equity,BBG007SCKGM5,BBG007SCKGK7,524033382772,EO000N29201501018A900001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C42.5,UA,Equity Option,Equity,BBG005KKSPG8,BBG005KKSPD1,524023952367,EO000N29201501018AA00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C85.5,UA,Equity Option,Equity,BBG007SCKHD3,BBG007SCKHB5,524033382808,EO000N29201501018AB00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C86,UA,Equity Option,Equity,BBG00739C8J0,BBG00739C8G3,524030627968,EO000N29201501018AC00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C86.5,UA,Equity Option,Equity,BBG007SCKJ67,BBG007SCKJ49,524033382850,EO000N29201501018AD00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C87,UA,Equity Option,Equity,BBG00739C971,BBG00739C953,524030627972,EO000N29201501018AE00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C88,UA,Equity Option,Equity,BBG00739C9Y1,BBG00739C9W3,524030627975,EO000N29201501018B000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C88.5,UA,Equity Option,Equity,BBG007SCKJZ5,BBG007SCKJX7,524033382890,EO000N29201501018B100001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C89,UA,Equity Option,Equity,BBG00739CBN8,BBG00739CBL0,524030627979,EO000N29201501018B200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C89.5,UA,Equity Option,Equity,BBG007SCKKR1,BBG007SCKKP3,524033382923,EO000N29201501018B300001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C45,UA,Equity Option,Equity,BBG005KKSQ12,BBG005KKSPZ7,524023952386,EO000N29201501018B400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C90.5,UA,Equity Option,Equity,BBG007SCKLJ8,BBG007SCKLG1,524033382957,EO000N29201501018B500001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C91,UA,Equity Option,Equity,BBG00739CCD7,BBG00739CCB9,524030627983,EO000N29201501018B600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C91.5,UA,Equity Option,Equity,BBG007SCKMB4,BBG007SCKM88,524033382991,EO000N29201501018B700001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C92,UA,Equity Option,Equity,BBG00739CD36,BBG00739CD18,524030627987,EO000N29201501018B800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C92.5,UA,Equity Option,Equity,BBG007SCKN31,BBG007SCKN13,524033383028,EO000N29201501018B900001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C93,UA,Equity Option,Equity,BBG00739CDT8,BBG00739CDR0,524030627990,EO000N29201501018BA00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C93.5,UA,Equity Option,Equity,BBG007SCKNW9,BBG007SCKNT3,524033383060,EO000N29201501018BB00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C94,UA,Equity Option,Equity,BBG00739CFJ4,BBG00739CFG7,524030627994,EO000N29201501018BC00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C94.5,UA,Equity Option,Equity,BBG007SCKPN4,BBG007SCKPL6,524033383091,EO000N29201501018BD00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C47.5,UA,Equity Option,Equity,BBG005KKSQN8,BBG005KKSQL0,524023952405,EO000N29201501018BE00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C95,UA,Equity Option,Equity,BBG0063KZMG4,BBG0063KZMD7,524026452989,EO000N29201501018BE00101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C95.5,UA,Equity Option,Equity,BBG007SCKQG0,BBG007SCKQD3,524033383123,EO000N29201501018BF00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C96,UA,Equity Option,Equity,BBG00739CG93,BBG00739CG75,524030627998,EO000N29201501018C000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C96.5,UA,Equity Option,Equity,BBG007SCKR78,BBG007SCKR50,524033383154,EO000N29201501018C100001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C97,UA,Equity Option,Equity,BBG00739CH00,BBG00739CGY5,524030628001,EO000N29201501018C200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C97.5,UA,Equity Option,Equity,BBG007SCKS03,BBG007SCKRY8,524033383187,EO000N29201501018C300001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C98,UA,Equity Option,Equity,BBG00739CHQ2,BBG00739CHN5,524030628005,EO000N29201501018C400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C99,UA,Equity Option,Equity,BBG00739CJF0,BBG00739CJC3,524030628009,EO000N29201501018C600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C98.5,UA,Equity Option,Equity,BBG007SCKSS3,BBG007SCKSQ5,524033383219,EO000N29201501018C500001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C99.5,UA,Equity Option,Equity,BBG007SCKTL8,BBG007SCKTH3,524033383251,EO000N29201501018C700001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C50,UA,Equity Option,Equity,BBG005KKSR74,BBG005KKSR56,524023952422,EO000N29201501018C800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C100,UA,Equity Option,Equity,BBG0063KZN54,BBG0063KZN36,524026452991,EO000N29201501018C800101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C100.5,UA,Equity Option,Equity,BBG007SCKVC3,BBG007SCKV97,524033383285,EO000N29201501018C900001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C50.5,UA,Equity Option,Equity,BBG005KD7ZS2,BBG005KD7ZQ4,524023933556,EO000N29201501018CA00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C101,UA,Equity Option,Equity,BBG00739CK49,BBG00739CK21,524030629807,EO000N29201501018CA00101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C101.5,UA,Equity Option,Equity,BBG007SCKW40,BBG007SCKW22,524033383317,EO000N29201501018CB00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C51,UA,Equity Option,Equity,BBG005KD8099,BBG005KD8071,524023933563,EO000N29201501018CC00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C102,UA,Equity Option,Equity,BBG00739CKW8,BBG00739CKT2,524030629809,EO000N29201501018CC00101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C102.5,UA,Equity Option,Equity,BBG007SCKWX8,BBG007SCKWV0,524033383351,EO000N29201501018CD00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C51.5,UA,Equity Option,Equity,BBG005KD80V4,BBG005KD80S8,524023933572,EO000N29201501018CE00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C103,UA,Equity Option,Equity,BBG00739CLL8,BBG00739CLJ1,524030629811,EO000N29201501018CE00101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C103.5,UA,Equity Option,Equity,BBG007SCKXP5,BBG007SCKXM8,524033383389,EO000N29201501018CF00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C52,UA,Equity Option,Equity,BBG005KD81C3,BBG005KD8197,524023933582,EO000N29201501018D000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C104,UA,Equity Option,Equity,BBG00739CM90,BBG00739CM72,524030629813,EO000N29201501018D000101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C104.5,UA,Equity Option,Equity,BBG007SCKYH2,BBG007SCKYF4,524033383423,EO000N29201501018D100001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C52.5,UA,Equity Option,Equity,BBG005KD81W1,BBG005KD81T5,524023933590,EO000N29201501018D200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C105.5,UA,Equity Option,Equity,BBG007SCKZ89,BBG007SCKZ61,524033383456,EO000N29201501018D300001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C105,UA,Equity Option,Equity,BBG006QV7LS5,BBG006QV7LQ7,524029020577,EO000N29201501018D200101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C106,UA,Equity Option,Equity,BBG00739CN07,BBG00739CMY2,524030628013,EO000N29201501018D400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C106.5,UA,Equity Option,Equity,BBG007SCL012,BBG007SCKZZ9,524033383486,EO000N29201501018D500001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C107,UA,Equity Option,Equity,BBG00739CNR8,BBG00739CNP0,524030628017,EO000N29201501018D600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C107.5,UA,Equity Option,Equity,BBG007SCL0T2,BBG007SCL0R4,524033383521,EO000N29201501018D700001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C108,UA,Equity Option,Equity,BBG00739CPG5,BBG00739CPD8,524030628020,EO000N29201501018D800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C108.5,UA,Equity Option,Equity,BBG007SCL1M7,BBG007SCL1K9,524033383558,EO000N29201501018D900001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C109,UA,Equity Option,Equity,BBG00739CQ55,BBG00739CQ37,524030628024,EO000N29201501018DA00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C109.5,UA,Equity Option,Equity,BBG007SCL2D5,BBG007SCL2B7,524033383598,EO000N29201501018DB00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C55,UA,Equity Option,Equity,BBG005KKSRT0,BBG005KKSRR2,524023952435,EO000N29201501018DC00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C110,UA,Equity Option,Equity,BBG006T26NL0,BBG006T26NJ3,524029305405,EO000N29201501018DC00101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C110.5,UA,Equity Option,Equity,BBG007SCL352,BBG007SCL334,524033383648,EO000N29201501018DD00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C111,UA,Equity Option,Equity,BBG00739CQW5,BBG00739CQT9,524030628028,EO000N29201501018DE00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C112,UA,Equity Option,Equity,BBG00739CRL5,BBG00739CRJ8,524030628032,EO000N29201501018E000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C113,UA,Equity Option,Equity,BBG00739CSB4,BBG00739CS88,524030628035,EO000N29201501018E200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C114,UA,Equity Option,Equity,BBG00739CT13,BBG00739CSZ8,524030628039,EO000N29201501018E400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C57.5,UA,Equity Option,Equity,BBG005KKSSD5,BBG005KKSSB7,524023952454,EO000N29201501018E600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C115,UA,Equity Option,Equity,BBG006T5FY48,BBG006T5FY20,524029330485,EO000N29201501018E600101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C116,UA,Equity Option,Equity,BBG00739CTR5,BBG00739CTP7,524030628043,EO000N29201501018E800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C117,UA,Equity Option,Equity,BBG00739CVG2,BBG00739CVD5,524030628047,EO000N29201501018EA00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C118,UA,Equity Option,Equity,BBG00739CW61,BBG00739CW43,524030628050,EO000N29201501018EC00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C119,UA,Equity Option,Equity,BBG00739CWX1,BBG00739CWV3,524030628054,EO000N29201501018EE00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C60,UA,Equity Option,Equity,BBG005KKSSZ1,BBG005KKSSX3,524023952474,EO000N29201501018F000001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C120,UA,Equity Option,Equity,BBG006THY0S9,BBG006THY0Q1,524029406604,EO000N29201501018F000101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C121,UA,Equity Option,Equity,BBG00739CXM1,BBG00739CXK3,524030628057,EO000N29201501018F200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C122,UA,Equity Option,Equity,BBG00739CYB1,BBG00739CY85,524030628061,EO000N29201501018F400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C123,UA,Equity Option,Equity,BBG00739CZ19,BBG00739CYZ5,524030628065,EO000N29201501018F600001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C124,UA,Equity Option,Equity,BBG00739CZS0,BBG00739CZQ2,524030628068,EO000N29201501018F800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C62.5,UA,Equity Option,Equity,BBG005KKSTL4,BBG005KKSTJ7,524023952489,EO000N29201501018FA00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C65,UA,Equity Option,Equity,BBG005KKSV57,BBG005KKSV39,524023952501,EO000N292015010190400001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C125,UA,Equity Option,Equity,BBG00739D0H8,BBG00739D0F0,524030629815,EO000N29201501018FA00101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C130,UA,Equity Option,Equity,BBG007SCL3Y0,BBG007SCL3W2,524033441641,EO000N292015010190400101
January 15 Calls on TQQQ US,TQQQ 01/17/15 C67.5,UA,Equity Option,Equity,BBG005KKSVR3,BBG005KKSVP5,524023952515,EO000N292015010190E00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C70,UA,Equity Option,Equity,BBG005KKSWB8,BBG005KKSW82,524023952537,EO000N292015010191800001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C72.5,UA,Equity Option,Equity,BBG005KKSWX4,BBG005KKSWV6,524023952555,EO000N292015010192200001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C75,UA,Equity Option,Equity,BBG005KKSXH0,BBG005KKSXF2,524023952572,EO000N292015010192C00001
January 15 Calls on TQQQ US,TQQQ 01/17/15 C77.5,UA,Equity Option,Equity,BBG005M9ZSD0,BBG005M9ZSB2,524024220957,EO000N292015010193600001
